BL,NRE,EE
1.970000000000001,-12.23097826683524,-3.2228465197297034
1.980000000000001,-12.23708213273261,-3.214038434452049
1.990000000000001,-12.24312458655534,-3.205307735344148
2.000000000000001,-12.249106552455379,-3.1966544816896727
2.010000000000001,-12.2550289361388,-3.1880787369968884
2.0200000000000014,-12.260892625322057,-3.1795805690738566
2.030000000000001,-12.266698490174083,-3.171160050088133
2.040000000000001,-12.272447383746165,-3.1628172566053054
2.050000000000001,-12.278140142388457,-3.1545522696064907
2.0600000000000014,-12.28377758615562,-3.1463651744791963
2.070000000000001,-12.289360519245804,-3.1382560609378283
2.080000000000001,-12.294889730212788,-3.1302250231028133
2.090000000000001,-12.300365992548219,-3.1222721592016325
2.1000000000000014,-12.305790064915731,-3.114397571526764
2.110000000000001,-12.311162690997874,-3.106601366671074
2.120000000000001,-12.316484603430808,-3.0988836521133427
2.1300000000000012,-12.321756515710124,-3.0912445432834392
2.1400000000000015,-12.32697913201183,-3.083684154828529
2.1500000000000012,-12.332153141964847,-3.076202604992903
2.160000000000001,-12.337279222618495,-3.0688000135897195
2.1700000000000013,-12.342358038466573,-3.061476501567312
2.1800000000000015,-12.34739024174687,-3.0542321902166742
2.1900000000000013,-12.352376472727249,-3.0470672002607135
2.200000000000001,-12.357317359992017,-3.0399816508050925
2.2100000000000013,-12.362213520698083,-3.0329756581640606
2.2200000000000015,-12.367065560841947,-3.0260493345146466
2.2300000000000013,-12.371874075501308,-3.01920278640184
2.240000000000001,-12.376639649087426,-3.0124361130527486
2.2500000000000013,-12.381362855576375,-3.0057494045196926
2.2600000000000016,-12.386044258746736,-2.9991427396215617
2.2700000000000014,-12.390684412400326,-2.992616183699019
2.280000000000001,-12.39528386058398,-2.986169786168917
2.2900000000000014,-12.399843137804009,-2.9798035778835055
2.3000000000000016,-12.404362769232359,-2.9735175683056507
2.3100000000000014,-12.408843270911364,-2.967311742502373
2.320000000000001,-12.41328514994998,-2.9611860579802523
2.3300000000000014,-12.417688904717297,-2.9551404413813467
2.3400000000000016,-12.42205502502939,-2.949174785069167
2.3500000000000014,-12.426383992332964,-2.9432889436404643
2.360000000000001,-12.430676279882102,-2.937482730405012
2.3700000000000014,-12.434932352912927,-2.93175591388055
2.3800000000000017,-12.43915266881269,-2.9261082143604327
2.3900000000000015,-12.443337677283985,-2.920539300611495
2.4000000000000012,-12.447487820506275,-2.9150487867677435
2.4100000000000015,-12.451603533292328,-2.909636229487269
2.4200000000000017,-12.455685243241001,-2.9043011254399156
2.4300000000000015,-12.45973337088648,-2.8990429091939856
2.4400000000000013,-12.463748329843423,-2.893860951563864
2.4500000000000015,-12.467730526949097,-2.8887545584792242
2.4600000000000017,-12.471680362401184,-2.883722970424646
2.4700000000000015,-12.475598229893098,-2.8787653624905643
2.4800000000000013,-12.47948451674553,-2.8738808450624473
2.4900000000000015,-12.483339604034574,-2.8690684651644682
2.5000000000000018,-12.48716386671748,-2.86432720845431
2.5100000000000016,-12.490957673754565,-2.859656001856756
2.5200000000000014,-12.494721388228763,-2.8550537168015175
2.5300000000000016,-12.498455367462057,-2.850519173023004
2.540000000000002,-12.502159963129126,-2.846051142861397
2.5500000000000016,-12.505835521368521,-2.8416483559967762
2.5600000000000014,-12.509482382890736,-2.8373095045384007
2.5700000000000016,-12.513100883084403,-2.8330332483833462
2.580000000000002,-12.516691352119443,-2.828818220758798
2.5900000000000016,-12.520254115048031,-2.824663033858127
2.6000000000000014,-12.523789491903347,-2.8205662844863166
2.6100000000000017,-12.52729779779622,-2.8165265596327087
2.620000000000002,-12.530779343009568,-2.8125424418955793
2.6300000000000017,-12.534234433092005,-2.8086125146923235
2.6400000000000015,-12.537663368950597,-2.804735367198274
2.6500000000000017,-12.541066446946752,-2.800909598963257
2.660000000000002,-12.544443958996869,-2.7971338241707295
2.6700000000000017,-12.547796192664006,-2.793406675518667
2.6800000000000015,-12.551123431137952,-2.789726807767037
2.6900000000000017,-12.554425953097299,-2.7860929009429354
2.700000000000002,-12.557704033092042,-2.7825036628365876
2.7100000000000017,-12.560957941969402,-2.7789578310808802
2.7200000000000015,-12.56418794661829,-2.775454175239044
2.7300000000000018,-12.567394309903063,-2.7719914984101086
2.740000000000002,-12.570577290786993,-2.76856863838054
2.7500000000000018,-12.573737144436068,-2.7651844684670275
2.7600000000000016,-12.57687412229683,-2.7618378980802722
2.770000000000002,-12.579988472163485,-2.758527873028105
2.780000000000002,-12.583080438242055,-2.755253375579949
2.790000000000002,-12.586150261212829,-2.7520134243218246
2.8000000000000016,-12.589198178293065,-2.748807073823322
2.8100000000000014,-12.592224423298642,-2.7456334141458534
2.820000000000002,-12.595229226705728,-2.7424915702136596
2.830000000000002,-12.598212815710363,-2.739380701071271
2.8400000000000016,-12.601175414287757,-2.7362999990458015
2.8500000000000014,-12.604117243249743,-2.733248688835242
2.860000000000002,-12.607038520299605,-2.7302260265380034
2.870000000000002,-12.60993946008729,-2.7272312986377587
2.8800000000000017,-12.612820274261388,-2.7242638209586367
2.8900000000000015,-12.615681171521043,-2.7213229376010273
2.900000000000002,-12.618522357666768,-2.718408019867432
2.910000000000002,-12.621344035648905,-2.715518465188886
2.9200000000000017,-12.624146405616798,-2.7126536960574175
2.9300000000000015,-12.626929664965797,-2.7098131589712944
2.940000000000002,-12.629694008384028,-2.706996323398716
2.950000000000002,-12.632439627898316,-2.7042026807632995
2.9600000000000017,-12.635166712918627,-2.7014317434557493
2.9700000000000015,-12.637875450282477,-2.6986830438731095
2.980000000000002,-12.640566024298074,-2.6959561334890765
2.990000000000002,-12.643238616786562,-2.6932505819549206
3.0000000000000018,-12.645893407124253,-2.690565976234331
3.0100000000000016,-12.648530572282596,-2.687901919771302
3.0200000000000022,-12.65115028686936,-2.6852580316905064
3.030000000000002,-12.653752723168676,-2.6826339460318978
3.040000000000002,-12.656338051176778,-2.6800293110200792
3.0500000000000016,-12.658906438645598,-2.677443788362048
3.0600000000000023,-12.66145805111289,-2.6748770525831107
3.070000000000002,-12.663993051944251,-2.672328790388806
3.080000000000002,-12.666511602366699,-2.6697987000593617
3.0900000000000016,-12.669013861499476,-2.6672864908762746
3.1000000000000023,-12.671499986385683,-2.664791882575825
3.110000000000002,-12.673970132023529,-2.662314604829385
3.120000000000002,-12.676424451345717,-2.6598543967749366
3.1300000000000017,-12.678863095178947,-2.657411006581871
3.1400000000000023,-12.681286211761794,-2.654984191245113
3.150000000000002,-12.683693945830896,-2.6525737165976775
3.160000000000002,-12.686086477560831,-2.650179338870082
3.1700000000000017,-12.688463890151937,-2.6478008657650296
3.1800000000000024,-12.690826357103623,-2.6454380691785175
3.190000000000002,-12.693174017647351,-2.643090742730288
3.200000000000002,-12.695507009014827,-2.6407586864506163
3.2100000000000017,-12.697825467408741,-2.638441706045108
3.2200000000000024,-12.700129527559762,-2.63613961282514
3.230000000000002,-12.702419322588261,-2.63385222351279
3.240000000000002,-12.704694984000607,-2.6315793599962047
3.2500000000000018,-12.706956641716474,-2.6293208490858446
3.2600000000000025,-12.709204424082927,-2.627076522288276
3.2700000000000022,-12.711438457895179,-2.624846215590184
3.280000000000002,-12.713658868427025,-2.6226297692489258
3.290000000000002,-12.715865779452765,-2.620427027597889
3.3000000000000025,-12.718059313272244,-2.6182378388611127
3.3100000000000023,-12.720239590463649,-2.616062055097002
3.320000000000002,-12.722406730487272,-2.613899531775292
3.330000000000002,-12.724560851912193,-2.611750127534981
3.3400000000000025,-12.726702070878627,-2.6096137047168853
3.3500000000000023,-12.728830502635137,-2.607490128558257
3.360000000000002,-12.730946261078149,-2.605379267272194
3.370000000000002,-12.73304945876944,-2.6032809919216158
3.3800000000000026,-12.735140206960955,-2.6011951762989045
3.3900000000000023,-12.737218615615674,-2.5991216968122437
3.400000000000002,-12.739284793426705,-2.5970604323783135
3.410000000000002,-12.741338847836499,-2.595011264320977
3.4200000000000026,-12.743380885052925,-2.5929740762764633
3.4300000000000024,-12.745411010080439,-2.590948754096159
3.440000000000002,-12.747429326677754,-2.5889351857868785
3.450000000000002,-12.749435937488242,-2.586933261379552
3.4600000000000026,-12.751430943949863,-2.5849428728985244
3.4700000000000024,-12.753414446350366,-2.5829639142708216
3.480000000000002,-12.755386543850214,-2.5809962812539498
3.490000000000002,-12.757347334481118,-2.579039871376597
3.5000000000000027,-12.759296915120585,-2.5770945838939046
