BL,NRE,EE
1.660000000000001,-6.81599697124553,-1.0646446125475544
1.670000000000001,-6.817911850626386,-1.0624014891873792
1.680000000000001,-6.819804200733685,-1.060158592088945
1.690000000000001,-6.821674400857806,-1.0579163172823893
1.700000000000001,-6.823522822421511,-1.0556750487765758
1.710000000000001,-6.82534982916794,-1.0534351589663085
1.720000000000001,-6.827155777343045,-1.0511970090243938
1.730000000000001,-6.8289410158724975,-1.0489609492790433
1.740000000000001,-6.830705886533499,-1.0467273195773694
1.750000000000001,-6.832450724121736,-1.0444964496355313
1.7600000000000011,-6.83417585661372,-1.0422686593762343
1.7700000000000011,-6.835881605324729,-1.0400442592537347
1.7800000000000011,-6.83756828506246,-1.037823550567337
1.7900000000000011,-6.839236204276812,-1.035606825763728
1.8000000000000012,-6.840885665205618,-1.0333943687283311
1.8100000000000012,-6.842516964016785,-1.031186455066626
1.8200000000000012,-6.84413039094683,-1.0289833523753091
1.8300000000000012,-6.845726230435907,-1.0267853205042778
1.8400000000000012,-6.847304761259612,-1.0245926118092281
1.8500000000000012,-6.848866256657416,-1.0224054713957247
1.8600000000000012,-6.8504109844580885,-1.020224137354849
1.8700000000000012,-6.851939207202068,-1.0180488409906057
1.8800000000000012,-6.853451182260766,-1.0158798070397972
1.8900000000000012,-6.854947161953158,-1.0137172538842432
1.9000000000000012,-6.856427393659476,-1.0115613937557915
1.9100000000000013,-6.857892119932252,-1.0094124329344687
1.9200000000000013,-6.859341578604624,-1.0072705719397823
1.9300000000000013,-6.860776002896098,-1.0051360057155871
1.9400000000000013,-6.862195621515831,-1.00300892380855
1.9500000000000013,-6.863600658763353,-1.0008895105405604
1.9600000000000013,-6.864991334626963,-0.9987779451750746
1.9700000000000013,-6.8663678648797255,-0.9966744020778936
1.9800000000000013,-6.867730461173158,-0.9945790508720299
1.9900000000000013,-6.869079331128737,-0.9924920565871034
2.0000000000000013,-6.8704146784271485,-0.9904135798036204
2.0100000000000016,-6.871736702895429,-0.9883437767915032
2.0200000000000014,-6.873045600591991,-0.9862827996438738
2.030000000000001,-6.874341563889638,-0.9842307964053872
2.0400000000000014,-6.875624781556537,-0.9821879111957809
2.0500000000000016,-6.876895438835293,-0.980154284328338
2.0600000000000014,-6.878153717520036,-0.978130052423573
2.070000000000001,-6.879399796031748,-0.9761153485179075
2.0800000000000014,-6.88063384949174,-0.9741103021678361
2.0900000000000016,-6.88185604979331,-0.9721150395489147
2.1000000000000014,-6.88306656567169,-0.9701296835505345
2.110000000000001,-6.884265562772433,-0.9681543538655895
2.1200000000000014,-6.885453203717899,-0.9661891670757199
2.1300000000000017,-6.886629648172423,-0.9642342367317905
2.1400000000000015,-6.8877950529056555,-0.9622896734298764
2.1500000000000012,-6.888949571854618,-0.9603555848824756
2.1600000000000015,-6.890093356184098,-0.9584320759853066
2.1700000000000017,-6.8912265543456455,-0.9565192488793399
2.1800000000000015,-6.892349312135207,-0.954617203008522
2.1900000000000013,-6.893461772749313,-0.9527260351726913
2.2000000000000015,-6.894564076839957,-0.9508458395761638
2.2100000000000017,-6.895656362568193,-0.9489767078717612
2.2200000000000015,-6.896738765656389,-0.9471187292003241
2.2300000000000013,-6.897811419439337,-0.9452719902258676
2.2400000000000015,-6.898874454914081,-0.9434365751662793
2.2500000000000018,-6.899928000788606,-0.941612565819712
2.2600000000000016,-6.900972183529334,-0.9398000415865323
2.2700000000000014,-6.902007127407578,-0.937999079487238
2.2800000000000016,-6.90303295454489,-0.936209754176021
2.290000000000002,-6.904049784957275,-0.934432137950246
2.3000000000000016,-6.905057736598497,-0.9326663007559306
2.3100000000000014,-6.906056925402242,-0.9309123101894425
2.3200000000000016,-6.907047465323493,-0.9291702314949947
2.330000000000002,-6.90802946837872,-0.9274401275589547
2.3400000000000016,-6.90900304468533,-0.9257220589001464
2.3500000000000014,-6.909968302500118,-0.9240160836570125
2.3600000000000017,-6.910925348256903,-0.9223222575713497
2.370000000000002,-6.911874286603226,-0.9206406339691117
2.3800000000000017,-6.912815220436256,-0.9189712637380977
2.3900000000000015,-6.913748250937909,-0.9173141953031441
2.4000000000000017,-6.914673477609102,-0.9156694745986868
2.410000000000002,-6.91559099830328,-0.9140371450390811
2.4200000000000017,-6.9165009092592475,-0.9124172474868213
2.4300000000000015,-6.917403305133082,-0.9108098202191619
2.4400000000000017,-6.918298279029541,-0.9092148988929559
2.450000000000002,-6.919185922532603,-0.9076325165083666
2.4600000000000017,-6.920066325735468,-0.9060627033715843
2.4700000000000015,-6.920939577269746,-0.9045054870568463
2.4800000000000018,-6.921805764334133,-0.902960892368049
2.490000000000002,-6.9226649727223375,-0.9014289413002505
2.5000000000000018,-6.923517286850493,-0.899909653001406
2.5100000000000016,-6.924362789783858,-0.8984030437346966
2.520000000000002,-6.925201563263022,-0.8969091268415427
2.530000000000002,-6.9260336877295225,-0.89542791270593
2.540000000000002,-6.926859242350806,-0.8939594087202023
2.5500000000000016,-6.927678305044787,-0.8925036192524356
2.560000000000002,-6.928490952503739,-0.8910605456161865
2.570000000000002,-6.929297260217798,-0.8896301860424612
2.580000000000002,-6.93009730249778,-0.8882125356544015
2.5900000000000016,-6.930891152497702,-0.8868075864448864
2.600000000000002,-6.931678882236671,-0.8854153272574495
2.610000000000002,-6.932460562620334,-0.8840357437706802
2.620000000000002,-6.933236263461888,-0.8826688184862205
2.6300000000000017,-6.934006053502638,-0.881314530720814
2.640000000000002,-6.934770000432072,-0.8799728566024638
2.650000000000002,-6.935528170907517,-0.8786437690709434
2.660000000000002,-6.93628063057339,-0.877327237882662
2.6700000000000017,-6.937027444080025,-0.8760232296202713
2.680000000000002,-6.937768675102005,-0.8747317077070271
2.690000000000002,-6.9385043863562474,-0.8734526324257206
2.700000000000002,-6.939234639619612,-0.8721859609427501
2.7100000000000017,-6.939959495746118,-0.8709316473368024
2.720000000000002,-6.940679014683915,-0.8696896426326245
2.730000000000002,-6.941393255491922,-0.8684598948394263
2.740000000000002,-6.942102276356139,-0.8672423489942116
2.7500000000000018,-6.942806134605654,-0.8660369472097124
2.760000000000002,-6.943504884564631,-0.864843630453231
2.7700000000000022,-6.944198586364926,-0.8636623315703124
2.780000000000002,-6.944887292561918,-0.8624929860816398
2.790000000000002,-6.945571057208462,-0.8613355249758231
2.800000000000002,-6.946249933574722,-0.8601898766249398
2.8100000000000023,-6.946923974162274,-0.8590559668581271
2.820000000000002,-6.94759323071771,-0.857933719038884
2.830000000000002,-6.948257754246203,-0.8568230541457681
2.840000000000002,-6.948917595024565,-0.8557238908559817
2.8500000000000023,-6.949572802614236,-0.8546361456320619
2.860000000000002,-6.950223425873771,-0.8535597328109079
2.870000000000002,-6.950869512971371,-0.852494564695222
2.880000000000002,-6.951511111396863,-0.8514405516469143
2.8900000000000023,-6.952148267963596,-0.8503976023470392
2.900000000000002,-6.95278102870683,-0.8493656233623887
2.910000000000002,-6.953409439301375,-0.8483445198378726
2.920000000000002,-6.954033544640221,-0.8473341953355982
2.9300000000000024,-6.954653388994824,-0.846334551963704
2.940000000000002,-6.95526901602577,-0.845345490475573
2.950000000000002,-6.95588046879326,-0.8443669103691319
2.960000000000002,-6.956487789767389,-0.8433987099858578
2.9700000000000024,-6.957091020838206,-0.8424407866091369
2.980000000000002,-6.957690203325604,-0.8414930365619782
2.990000000000002,-6.958285377988933,-0.8405553553037277
3.000000000000002,-6.958876585036577,-0.8396276375254124
3.0100000000000025,-6.959463864135118,-0.8387097772437943
3.0200000000000022,-6.960047254418556,-0.8378016678937139
3.030000000000002,-6.960626794497201,-0.836903202418678
3.0400000000000023,-6.961202522466399,-0.8360142733594288
3.0500000000000025,-6.961774475915138,-0.8351347729404309
3.0600000000000023,-6.962342691934508,-0.8342645931540602
3.070000000000002,-6.962907207125889,-0.8334036258424681
3.0800000000000023,-6.9634680576090595,-0.8325517627769596
3.0900000000000025,-6.964025279030169,-0.8317088957347261
3.1000000000000023,-6.964578906569494,-0.8308749165730707
3.110000000000002,-6.965128974949075,-0.8300497173007515
3.1200000000000023,-6.965675518440201,-0.8292331901467153
3.1300000000000026,-6.9662185708707725,-0.8284252276259433
3.1400000000000023,-6.966758165632482,-0.8276257226024838
3.150000000000002,-6.967294335687884,-0.8268345683496967
3.1600000000000024,-6.967827113577356,-0.8260516586076024
3.1700000000000026,-6.968356531425859,-0.8252768876373375
3.1800000000000024,-6.968882620949639,-0.8245101502729842
3.190000000000002,-6.969405413462782,-0.823751341970383
3.2000000000000024,-6.969924939883585,-0.8230003588532707
3.2100000000000026,-6.9704412307409,-0.8222570977567529
3.2200000000000024,-6.97095431618035,-0.8215214562679797
3.230000000000002,-6.971464225970304,-0.8207933327642697
3.2400000000000024,-6.971970989507915,-0.8200726264486379
3.2500000000000027,-6.9724746358249305,-0.8193592373828291
3.2600000000000025,-6.9729751935934186,-0.8186530665178527
3.2700000000000022,-6.973472691131432,-0.8179540157222092
3.2800000000000025,-6.9739671564084755,-0.8172619878077961
3.2900000000000027,-6.9744586170509715,-0.816576886553542
3.3000000000000025,-6.974947100347585,-0.8158986167269124
3.3100000000000023,-6.975432633254399,-0.8152270841033609
3.3200000000000025,-6.975915242400097,-0.8145621954837665
3.3300000000000027,-6.976394954090956,-0.8139038587098985
3.3400000000000025,-6.976871794315795,-0.8132519826781244
3.3500000000000023,-6.977345788750865,-0.8126064773513096
3.3600000000000025,-6.977816962764515,-0.8119672537690364
3.3700000000000028,-6.978285341422003,-0.8113342240562231
3.3800000000000026,-6.978750949489956,-0.810707301430179
3.3900000000000023,-6.979213811440967,-0.8100864002063133
3.4000000000000026,-6.979673951457967,-0.8094714358023548
3.410000000000003,-6.980131393438596,-0.8088623247412298
3.4200000000000026,-6.980586160999485,-0.8082589846528565
3.4300000000000024,-6.981038277480426,-0.8076613342746923
3.4400000000000026,-6.981487765948495,-0.807069293451194
3.450000000000003,-6.981934649202097,-0.8064827831320838
3.4600000000000026,-6.982378949774936,-0.8059017253699985
3.4700000000000024,-6.982820689939965,-0.8053260433169513
3.4800000000000026,-6.983259891713141,-0.8047556612199455
3.490000000000003,-6.983696576857249,-0.8041905044159543
3.5000000000000027,-6.9841307668855865,-0.8036304993260877
3.5100000000000025,-6.984562483065642,-0.80307557344896
3.5200000000000027,-6.984991746422593,-0.802525655353694
3.530000000000003,-6.9854185777429025,-0.8019806746719996
3.5400000000000027,-6.985842997577738,-0.8014405620900278
3.5500000000000025,-6.986265026246341,-0.800905249339519
3.5600000000000027,-6.986684683839429,-0.8003746691885831
3.570000000000003,-6.987101990222437,-0.7998487554320715
3.5800000000000027,-6.987516965038752,-0.7993274428815318
3.5900000000000025,-6.987929627712877,-0.7988106673548679
3.6000000000000028,-6.988339997453565,-0.7982983656656959
3.610000000000003,-6.988748093256875,-0.7977904756123918
3.6200000000000028,-6.989153933909188,-0.7972869359669235
3.6300000000000026,-6.989557537990164,-0.7967876864634956
3.640000000000003,-6.989958923875638,-0.7962926677870226
3.650000000000003,-6.990358109740503,-0.795801821561319
3.660000000000003,-6.990755113561455,-0.7953150903373724
3.6700000000000026,-6.991149953119802,-0.794832417581364
3.680000000000003,-6.991542646004059,-0.7943537476626263
3.690000000000003,-6.99193320961262,-0.7938790258415845
3.700000000000003,-6.992321659146927,-0.79340819895206
3.7100000000000026,-6.9927080153794225,-0.7929412126573631
3.720000000000003,-6.993092293376226,-0.7924780154649002
3.730000000000003,-6.993474509796425,-0.7920185560753588
3.740000000000003,-6.993854681121832,-0.7915627840188575
3.7500000000000027,-6.99423282365882,-0.7911106496428674
3.760000000000003,-6.994608953540687,-0.7906621041000172
3.770000000000003,-6.994983086730333,-0.7902170993358816
3.780000000000003,-6.995355238950451,-0.7897755880769887
3.7900000000000027,-6.995725425957146,-0.7893375238167869
3.800000000000003,-6.996093663158478,-0.7889028608081663
3.810000000000003,-6.996459965855266,-0.7884715540484013
3.820000000000003,-6.996824349187713,-0.7880435592678204
3.8300000000000027,-6.997186828145098,-0.7876188329179064
3.840000000000003,-6.997547417559524,-0.7871973321604916
3.850000000000003,-6.997906132104246,-0.7867790148558201
3.860000000000003,-6.998262986304508,-0.7863638395510345
3.8700000000000028,-6.998617994541754,-0.7859517654695066
3.880000000000003,-6.99897117102603,-0.7855427524956754
3.8900000000000032,-6.9993225312048395,-0.785136761281133
3.900000000000003,-6.999672084315677,-0.7847337525155285
3.910000000000003,-7.00001984784207,-0.784333688184763
3.920000000000003,-7.0003658386232495,-0.7839365319635553
3.9300000000000033,-7.000710064739373,-0.7835422453231202
3.940000000000003,-7.00105254148673,-0.7831507924633597
3.950000000000003,-7.00139328211283,-0.7827621376231201
3.960000000000003,-7.0017322997288804,-0.7823762456233208
3.9700000000000033,-7.002069607319668,-0.7819930818525929
3.980000000000003,-7.002405217738232,-0.7816126122613354
3.990000000000003,-7.002739143698592,-0.7812348033504835
4.0000000000000036,-7.003071397826989,-0.7808596221659997
